222a4407,0.171326
4cd8d439,0.361706
ac31d9e4,0.866602
0c51475f,0.000000
926b4b5d,0.998357
3072aeb4,0.986898
5508aabc,0.003326
f1b0d6c7,0.009293
7ff080c1,0.656084
c8137158,0.088521
73f4c54a,0.185227
0ab19c8d,0.352760
57c090c7,0.418951
b3f4d7c8,0.991474
d4a81cf9,0.442705
497c4ff8,0.057282
8949311b,0.998691
d4f17d1d,0.983391
5642407f,0.439798
cbd015d6,0.002711
4ff7d773,0.361108
5950d2f6,0.097176
f0b4c564,0.025687
4727e088,0.523408
2c9b195c,0.306863
04c441b0,0.397431
9f1e2246,0.617098
3bf56119,0.464180
385033f6,0.433233
8e8161d1,0.016646
36d4ff92,0.979458
1e14e9eb,0.218921
4ec14d05,0.629945
d16ffa50,0.095381
6f2147d7,0.110426
13540275,0.996150
280aaa6c,0.043803
63d6fcf6,0.391185
e1130afc,0.255535
8915b349,0.485390
02cb6179,0.998557
4139aba2,0.320158
816084ef,0.914346
e83e27ef,0.424691
9928b6cb,0.106681
398c44d5,0.158386
4e9944c8,0.597939
ade738c7,0.165294
df106f1f,0.150477
707c42f2,0.000028
c7d6c968,0.676636
2f62a2d3,0.058884
7585ce58,0.264093
58a62136,0.445397
8e16308d,0.000353
10d97d10,0.334295
862a2dd5,0.452299
45d7cd09,0.000000
daef67d6,0.999401
40b9f916,0.019327
c17dc729,0.780849
d008e04f,0.755845
a5a6fe15,0.950501
33e25984,0.985905
e9ce7834,0.004772
518a5aeb,0.980721
fd6e49ab,0.147118
35ef2d54,0.026541
be1f3e73,0.927183
013825b7,0.343154
c48b752b,0.563961
a0f39ace,0.154585
800aff52,0.702405
e0eb259a,0.837574
ac46f3c9,0.127158
404bdcc5,0.236480
9be770cc,0.193197
e002bdfa,0.463014
511f8764,0.680043
d41e40d8,0.289674
ff846aa6,0.349469
c261a419,0.182935
c3358fec,0.200237
62972972,0.025472
3f15e6a3,0.000051
fc34a5b8,0.689197
f239dd72,0.047943
e9d815ef,0.413499
568085b5,0.011519
80708782,0.935401
a578b01b,0.897536
04b81012,0.510610
3fbd3a3e,0.000000
536bc047,0.976631
6905e82d,0.677316
352b0ab0,0.727869
85c36a8f,0.524885
205506f4,0.000010
b4075da1,0.001643
0132c59d,0.275491
5c471255,0.963163
b9ee0383,0.993269
aee38fe1,0.000000
93eda776,0.265517
d65ee363,0.718079
7e6785d9,0.222826
c006cf82,0.042863
b2d8a426,0.489580
197f9050,0.945640
efce51fc,0.111638
d8dd1b33,0.004264
ca5bae71,0.048434
66eba58c,0.494061
e080fee1,0.107537
9626a2b5,0.156847
c0298b7d,0.875841
80f17a8d,0.082406
fefe71e5,0.643617
13ec60d1,0.714110
92a45990,0.466844
8e922071,0.232746
d5952199,0.000136
3c56cf59,0.240088
5b677f30,0.999824
70986e85,0.318907
ee110bda,0.166746
e7b4d317,0.243132
f59f29f5,0.393407
3d1e179e,0.801416
9d440f42,0.419523
4e9c76d9,0.465147
5b5d407e,0.182404
bb4d8184,0.375380
5f5ad493,0.213108
a304ae2e,0.000002
ac337f79,0.363519
e00e495a,0.712446
71477bcf,0.250059
22ed2916,0.163261
05fdb1ce,0.000002
4cf4d256,0.407097
1c0a891e,0.359357
4c5e56dd,0.128626
fab2df1f,0.000283
afe6a1d1,0.283132
fa03ba13,0.288192
663dd2bf,0.954276
5d3aa488,0.665750
11d63814,0.000000
11ac5623,0.259226
dd28b028,0.160603
bf244975,0.256425
981c3bc3,0.999974
6a2fe659,0.000094
bd689e7a,0.255649
a7b21484,0.052489
06626706,0.000013
2fcb2613,0.224568
1ee7f506,0.990368
c462096f,0.221764
59b91711,0.104410
148ad313,0.709669
a04c148d,0.415171
295604f4,0.213688
142d14f3,0.994142
0dccef06,0.181350
bf9dea3e,0.999987
121ec728,0.000000
25ea1800,0.000028
024bed49,0.000001
771a9bc9,0.220396
8b2562e0,0.656658
fefe0db6,0.099486
a6cc8fa1,0.843801
16ca16c3,0.171631
fe33ce5b,0.556783
c11a6fd5,0.997579
69152132,0.201829
dd54beb5,0.934523
46d8944e,0.000106
f278cc6a,0.468568
9cba91e4,0.329109
37e80ad8,0.216438
6247d06a,0.745840
0bb564ea,0.185980
b4dda837,0.199835
f8802638,0.769377
cb77c1d4,0.451435
edcad79c,0.941183
ade84952,0.000159
e9a4a8f7,0.319387
8c3c9c0b,0.000125
c105af7a,0.620189
64a96816,0.513020
d435722b,0.092526
f8c2c17d,0.612123
88d088ef,0.121226
30b0c5a1,0.295288
a241eee2,0.999303
577af3a1,0.320006
b1e49a9f,0.227552
49eff60f,0.199632
171ffc36,0.103927
2dbb2931,0.898479
851f9ad8,0.005236
ef787241,0.318784
3ed46d9b,0.839577
1b4fa160,0.436135
61a96458,0.959372
a0eb8b65,0.287586
8058e7e7,0.974427
5d0969c3,0.978934
06dc5d13,0.999970
614d8fdf,0.156003
068ace8d,0.826290
55bd7491,0.993946
59db8d78,0.029396
ee9ba395,0.455799
f371bd82,0.029977
3833c332,0.002427
f9c56480,0.477859
35041821,0.000003
67426d52,0.218698
f2eba496,0.000933
cfc6b272,0.465278
be6e6157,0.395537
060762c6,0.127121
28e5c819,0.307972
165b73a3,0.781387
b130a0b7,0.999987
1a16ebf2,0.146031
c76353ea,0.361051
c56aab52,0.649034
19ba105e,0.756975
4ccf1d67,0.128404
d3f00ca5,0.041987
dc366696,0.987975
11ddfec4,0.605904
71036847,0.000000
9108a260,0.991478
ebf1de82,0.726250
812d2c7d,0.154235
601d54b4,0.000001
2a21ddce,0.878777
e03f632f,0.000054
27c1c4f4,0.134594
9929fc67,0.575957
cc5b496e,0.133591
9ec5c0b5,0.034691
5fa292a8,0.456669
d0e35d53,0.289732
139e5324,0.613164
01e651c3,0.018629
cfc89ddf,0.138040
fd3916f4,0.999832
019ab715,0.000000
d0a7830b,0.274550
2e1acd63,0.701830
c5810152,0.876047
8dae1e77,0.498518
afe44c59,0.547835
ac640b5a,0.340636
5c47f5bc,0.000000
51b1fecc,0.270123
2e5e1053,0.001477
e30d5450,0.531249
0de92cf0,0.168809
e97daf2c,0.104300
5bcc2bf5,0.000000
d347d81e,0.087413
2799f5cd,0.100669
ce4b96f7,0.146578
a6365299,0.169061
6eb86fb2,0.169850
fa635a31,0.000038
d1384eb4,0.235804
66c3ab6a,0.359389
9be981c9,0.998256
e5fc3dd4,0.513026
fd3f01fc,0.999902
5fbb0aa0,0.999615
6968f510,0.880781
7509aad8,0.998492
9cf9c8ce,0.207321
157c589d,0.135376
97b7d789,0.065640
fcc51d2f,0.351051
6852ee69,0.259028
8a388b27,0.780285
e3b1fdd6,0.623626
1d644f91,0.829589
893a7d79,0.994041
9ef2d53f,0.389189
eaea1243,0.097352
2d210670,0.002684
b04329c3,0.505129
2f598053,0.379458
1d88e97d,0.999292
e5c8ae65,0.741449
841810cd,0.000024
187a1e4b,0.551689
24f8bc83,0.425378
071678c5,0.412119
3121517d,0.881483
62db6263,0.000010
4b6fe0a5,0.045152
016588cd,0.966739
c0e3e148,0.474855
e47db8cd,0.421471
6009575c,0.180664
59d093d3,0.501692
b3edce17,0.005935
77cb2808,0.036071
b318189f,0.492030
eb804bc3,0.693437
27af98c1,0.360756
75bbd171,0.639716
26a7450a,0.652073
cfa175a8,0.109475
9f96c645,0.000001
f295285a,0.108861
1861ae59,0.252011
320e2661,0.198686
48b64c84,0.901930
596115ad,0.563436
24c5d2ad,0.230140
513481e4,0.842781
679ca3d6,0.325952
550511fc,0.876724
3d7e09d8,0.959683
33ad621e,0.479021
a7cd4c8b,0.347775
942ce002,0.339865
4a33d600,0.941237
52512da4,0.085847
199d9dd5,0.479828
910c7a11,0.742733
2dc4b47e,0.051506
067c0baa,0.026437
66ec0485,0.043088
44a13d1b,0.705445
93e203f1,0.998697
1eae71e0,0.016729
9a320603,0.029542
97c75edc,0.893609
e3a3993c,0.283281
03647606,0.998428
b5758e75,0.158999
cb341897,0.043438
80a1d2ad,0.088720
f2afc45e,0.038574
c66b0948,0.327658
e2e037d3,0.000046
d8513bb1,0.999770
2bb05740,0.999968
568eee1e,0.011204
48073219,0.728534
52770a14,0.166686
bb78aa77,0.230320
d2041d74,0.719224
0c650b7b,0.408264
3ed634b4,0.887728
f156976f,0.054635
976a6d64,0.112230
4e7ef4d3,0.001574
dc676914,0.004635
9ef182ba,0.924972
19456254,0.164928
45c7e999,0.545811
1e5f187e,0.879768
8372c5dc,0.433907
0a113574,0.016295
22ac144f,0.368158
82a0baaa,0.115931
8bbd8909,0.775454
fb9c0a38,0.999804
586d1724,0.395462
42491e8b,0.349257
32d8d667,0.173622
2d658824,0.996291
79e58200,0.459483
50e426df,0.459249
71d908c0,0.156073
1f275072,0.000140
a1bb2901,0.215672
522890fd,0.138039
6c99ed0b,0.568354
d8216f4c,0.474862
ebb34ef7,0.000000
0a71e0d1,0.086299
3bebe07a,0.889834
0de67b1a,0.910184
7409fd1a,0.459740
1e27c8fd,0.010011
65cfde78,0.860930
ab7841b4,0.145956
f23a3b95,0.299870
f5064f4e,0.504131
57457484,0.999977
5492eb34,0.000000
78dfcd52,0.099442
7dcfa04d,0.482428
0f7ccad8,0.282577
730b2296,0.177777
c1f05b03,0.985951
265ced3a,0.209019
92f976d4,0.795159
680039dc,0.245121
2ac16805,0.016111
b2de0386,0.218739
898f0d27,0.485762
b6d290df,0.212330
64bc67c4,0.000277
e54ee68e,0.000000
5f14e447,0.206523
9c736f77,0.395240
328fd096,0.382413
e8e9dfc3,0.271725
93028e53,0.270017
a3a85eeb,0.102800
d4b96d3f,0.929962
bb255043,0.870019
8696136a,0.484545
be23ea08,0.340880
777d00a2,0.333146
bc8d3476,0.161342
f6f8857d,0.319150
c57f13ef,0.748588
7aa6b7a3,0.594589
22a16932,0.046250
512c569c,0.678542
48b1c243,0.001991
75ff94ee,0.000954
c60f051c,0.433933
032b1bda,0.415595
77531032,0.968821
06210232,0.220880
d7418c1f,0.902634
e2e957ba,0.794993
566b0a76,0.210460
7d8126d2,0.138843
7c6691b5,0.002204
990a0ecd,0.061881
16914cc9,0.177917
e78a6709,0.987316
98aa34a8,0.601316
1908cc60,0.578544
81946709,0.000025
2fd07377,0.416818
d5c0e0d7,0.120783
58ec0c92,0.579380
ba2ecd75,0.000697
3aeb362f,0.197474
147d59ab,0.058818
e0829262,0.254840
8b86d83e,0.205159
9a350af0,0.480789
aba1b542,0.017245
b0112ad5,0.012794
4ea094c0,0.000129
74964450,0.316008
e4a06bc9,0.000000
8071bdd7,0.447792
245ef22c,0.289208
828460e1,0.342172
fcbdad05,0.000000
50ff69e1,0.202869
28cf2057,0.166042
8ede8c69,0.000916
323458ef,0.443919
3c002c59,0.114409
24e5b88f,0.993137
a09d9139,0.998886
68a117cc,0.124400
96d5aeee,0.006822
d0b1be68,0.490465
bcd22f87,0.084858
f90b1c41,0.003015
f14f533a,0.599889
acfaa4ff,0.009408
78e7617b,0.111735
febe6575,0.000000
5cd96fb8,0.136973
88027f9c,0.212194
388dd3bb,0.274650
154be68f,0.874728
8e6cf4d3,0.913021
0b2daf85,0.000000
63f51c56,0.044892
5b6305ad,0.597372
241c50cb,0.023352
495a6ed2,0.161042
b04bf998,0.000000
c55e7096,0.143658
2c9d1b48,0.000126
e20a003b,0.953961
d8c2bfe2,0.972487
33725817,0.999760
fe05fc09,0.286959
b9022c8f,0.278949
b5abb620,0.001885
e62b3eb0,0.211834
95812205,0.338810
209f8e41,0.000019
9bb3cd44,0.433975
86bf6810,0.300406
919cb6af,0.264799
f76d47b0,0.454834
8cabc104,0.908170
ca5fec7b,0.000767
01e7f145,0.798002
d2826f8e,0.626152
e584f028,0.111131
4bdcb525,0.773134
6b2bc3e9,0.784517
7a523e74,0.001712
1c3a420c,0.209573
8b383772,0.454745
0e781ade,0.000000
c420c42d,0.000388
f0326766,0.304325
d67ae313,0.006718
7a00e52a,0.202153
fd60ce30,0.999166
d0de0afb,0.552110
5dab3243,0.999833
e82b326f,0.204011
96ca682f,0.000001
e7ba2cd2,0.221928
13cf6060,0.001215
47f2fbed,0.168869
faac6b8d,0.990861
2eb785f3,0.225222
95f440be,0.961313
e735e243,0.785689
bd83f233,0.274766
e2315156,0.145142
07945467,0.000001
256daf6a,0.710753
70801a8b,0.000003
cd99f710,0.288375
518578cb,0.000080
5e630a80,0.312500
b2df2187,0.925880
ff32d7dd,0.710204
5144d458,0.000000
f9f973c1,0.168453
ac65b2c5,0.998969
e5cece41,0.110592
cc9ca990,0.183865
2b771726,0.526206
d10005bb,0.010596
fcea895a,0.015665
fd477a03,0.433800
4aa26de8,0.000000
9a842704,0.978249
b1bb19c4,0.053870
fc46a862,0.000000
e43d659f,0.522014
f344be4c,0.000012
31671342,0.396044
4d67ed4e,0.703497
3a31445f,0.999950
1dd1c8e2,0.643447
ab08e37e,0.299993
c2924cd3,0.027508
fde48cdb,0.012542
3c7c170d,0.424679
ebeedf33,0.200430
6235d8b4,0.990395
73a8162b,0.349414
b37e2349,0.276602
0dbc58b1,0.950175
3157202d,0.998104
14741b3d,0.933881
fe1f82c2,0.990697
9a75c053,0.359592
581d8a32,0.159726
eedeabd8,0.962069
2208fecd,0.005508
b68c71e6,0.426813
dea2cdb7,0.166755
ff3401e1,0.000004
5ccfa32c,0.829388
d9aa7a56,0.103734
6ee64703,0.019777
15370256,0.000004
d81a82c6,0.299084
c78671c6,0.286875
7fbf3fc8,0.329613
de8159e7,0.556838
efcca249,0.000019
c3cdfd7c,0.007675
1fbae11c,0.544830
a78197b9,0.571923
9510487f,0.000028
e5de8685,0.185918
11f770cd,0.976425
d2401c84,0.002975
781d4a78,0.927664
236f4be5,0.045009
df56ab4b,0.612494
ea825acf,0.080198
cf992e29,0.002609
66750962,0.295541
fa423857,0.295854
d6889deb,0.764259
02cc70ba,0.115105
e62ff090,0.029329
47acfd80,0.316950
b9f5efc5,0.000000
1a2a1f7f,0.003598
e8067065,0.007766
db61755b,0.447262
c97e4c01,0.879756
02538d0d,0.817844
9930fe8b,0.326727
1e053314,0.998786
50984a87,0.643153
247e0650,0.003099
a4eb05bf,0.000000
66ea133d,0.121118
3220362c,0.068492
67162075,0.000039
5af75025,0.000014
5dd87bb9,0.330556
010dc181,0.719189
40dbd0a9,0.736835
0c10fd9e,0.642816
fa94957a,0.995737
39c38975,0.047510
20f60e12,0.040612
4fb6e67f,0.010837
d7d3e9fa,0.565812
787d0e9a,0.335576
7d92a013,0.003828
65f79253,0.967245
a20dfd11,0.013362
c04f50a0,0.558292
a007e147,0.999041
eab406b4,0.141525
80e35877,0.658269
e3631e6a,0.160032
684fd7ec,0.973929
9dbdb2b8,0.774746
1768e4bb,0.166242
d84884d6,0.660881
838a14ae,0.176715
6e007f95,0.820214
6e0c3725,0.439386
d4c5252a,0.148622
3ad39398,0.851164
209cba64,0.818562
1df44a05,0.366342
d925c0cc,0.279221
85981d62,0.000955
18b93e7f,0.000000
4936bb64,0.345465
d57686b7,0.261293
0d6d23b5,0.995298
3859bfa4,0.995233
2cfddca9,0.857102
9ecf3802,0.279045
32eebbf8,0.782174
79c40371,0.890270
f7f432f6,0.009116
d50e3a56,0.109708
b63bbdee,0.469613
de327375,0.258314
43a0d395,0.726545
db465006,0.187900
44809656,0.988400
3c72f288,0.993166
6048ae7b,0.072834
3f449132,0.999934
ec5d4a58,0.350900
49d62856,0.940484
b80fb15c,0.000007
368e304e,0.718385
f19bdd74,0.353178
b55e823c,0.007382
89dd11b9,0.006088
4286352d,0.000394
4b10a9dc,0.667598
9dc68871,0.184404
3bdbb13c,0.012471
7e9f355f,0.000000
f420301b,0.178351
4e3c03ff,0.108834
3227e0ba,0.411924
d12d7771,0.021132
6616970c,0.851554
186ea788,0.673094
42867a33,0.999905
7ed03e02,0.299443
9005b143,0.852814
13701465,0.281115
f24ce309,0.001367
18d7021a,0.020214
9a18807f,0.104953
a94b079b,0.634013
255c4f02,0.083336
93ba10ba,0.997679
95567789,0.680830
bb09a45b,0.000513
a972a7db,0.447313
2bd5da67,0.484600
8d8779f3,0.000000
7a43c51d,0.156969
29adcf10,0.012039
6742855f,0.000169
d20e49b2,0.222020
9f81771e,0.165893
de27fefb,0.230120
d18f6f0e,0.031772
69973737,0.000000
76509472,0.210601
57157f35,0.010394
0712f269,0.268019
72f5cc06,0.989652
19982389,0.637079
4ed21d3b,0.966233
5a0ca890,0.381506
65ea29c4,0.002548
b4f11fb6,0.999320
8836e0c8,0.000527
30456db6,0.101431
19174e69,0.325103
8baa045a,0.767511
722c2597,0.004023
bfc86919,0.000513
2f93bac6,0.144985
c44960f2,0.565090
b660e80e,0.000001
76411374,0.812138
839bbcfe,0.769824
bc8c483e,0.000142
d9577013,0.024086
b47fc3d2,0.999370
a57ef2a1,0.728896
478a2b08,0.307446
d6908d52,0.207963
99814ee7,0.552329
0b6c4509,0.391747
095f1797,0.343247
7dd828c0,0.190405
764b4e82,0.000956
91ef8a0c,0.000000
a91ee052,0.009418
a01318ab,0.325520
325ad084,0.036901
38f5fb41,0.933998
2ceb258a,0.274112
a969eea6,0.000000
1a538ed3,0.000015
65e14f46,0.764821
77c165c3,0.000000
14c60c1d,0.997312
630360e8,0.990429
8d7026fa,0.371256
13964a63,0.847314
d0155b0f,0.000000
c52ad74d,0.998314
46afff48,0.570632
4868f534,0.891784
26743a5c,0.459447
ad50aaf3,0.145401
89cc4fce,0.239727
715785e6,0.091266
3d28a858,0.290081
ba36851a,0.224929
51ecc6ab,0.977569
b1ec4727,0.609285
0c85fd09,0.001644
040c5d78,0.000848
a8a77c55,0.987409
32f51fe6,0.047524
8ef7a06b,0.025723
838fafac,0.259185
7d0b89b1,0.213327
7d9636c4,0.592532
8d37529b,0.000051
5fd612ad,0.079885
323ca98d,0.461019
f1582cba,0.833175
842d7d88,0.999932
c7529197,0.309092
3235b7ca,0.489621
2436a25b,0.221198
e6d8d670,0.106023
1c5a5a1f,0.242377
1c1d6c80,0.996419
9579aa49,0.374354
aeb95ac9,0.975323
db172beb,0.001065
ff836697,0.839968
ae2a516d,0.042868
63e579b1,0.226286
a49b42ff,0.258633
99fb914f,0.999985
d86b48d1,0.475268
6bca064a,0.999574
d3bc5515,0.995554
ded30e1d,0.494835
d88e4b44,0.605206
6f688a3c,0.214084
5f6d3988,0.879294
ddfe4802,0.048648
a98dcb63,0.000000
6d9d1eca,0.275502
51924408,0.169233
a8f910bb,0.974249
7f12814f,0.444154
cdcdc401,0.574779
5dea100e,0.702770
04738deb,0.000411
e4064b10,0.081633
c84df9ea,0.659973
3cef3bc7,0.969146
ba8130e2,0.000026
7535f0cd,0.076471
c915f66c,0.577622
f0c360e7,0.017252
fed2396a,0.112756
5d58a277,0.031299
21279402,0.993883
873d8adc,0.989423
2fb68d77,0.366877
8fb1a67b,0.036594
6a21542b,0.337514
fe8c6150,0.045254
c00db5d4,0.219912
2e3a38d3,0.995535
38464042,0.835191
58d4e224,0.116339
a7bfbc2a,0.076517
9cdcf947,0.967668
6c610fd4,0.674199
50fd58f2,0.272729
b093a813,0.189866
150e23c4,0.996947
28f4e51e,0.114987
2d01ecdc,0.990342
290992c4,0.987039
e0f83a9b,0.000000
7cdbe05e,0.623246
2a33464b,0.346251
84521f2c,0.326233
a1d7e535,0.000354
f77a2b74,0.002353
f2c5216a,0.964257
078c6d99,0.934242
b516302a,0.551640
564266ec,0.283409
56d23ee0,0.234948
8c9971b5,0.205876
fe75e357,0.446275
cfab3237,0.017543
f7258c56,0.995309
e79cb5cf,0.216725
efbb58a0,0.187755
ff8d6575,0.774807
1dcd1dc3,0.007183
cf6d0221,0.071084
b057a3cf,0.692080
d7aa3d66,0.990625
db1b3f2d,0.284371
9cfd7cd3,0.376949
0dc59065,0.000077
f2742949,0.999879
cfa8905d,0.166656
6bc7bb68,0.997130
df228195,0.794983
39967e45,0.221697
92b3fd07,0.279395
99181903,0.339728
17b47421,0.001657
54c58af0,0.405089
c533141a,0.002059
3a89f639,0.005250
2b9438cd,0.000000
de0fc4ea,0.395602
d0b4812d,0.428571
5ab3daa8,0.000000
6b6333aa,0.000000
3a205fb9,0.987630
81d06d13,0.471673
5b155890,0.017610
b7332f47,0.527248
13a49895,0.999110
a9dcaf7e,0.003770
daccb199,0.168129
0a31aaec,0.752868
effc32ab,0.347415
b9b1d1ae,0.171139
4ae61433,0.173323
837567b0,0.007515
76364052,0.998067
614324a1,0.999978
3b20239f,0.199618
49054d2e,0.000000
59eea5d5,0.043262
eaa8408c,0.276551
3b3369f8,0.930513
06f7cf48,0.000002
99cae923,0.000716
f96362e0,0.030181
c2b732c8,0.739041
5652b0eb,0.999603
033f2509,0.405052
d32b7520,0.174245
86bfefc7,0.312240
3279d1d5,0.274125
22221e9d,0.191149
9bdc1896,0.502760
49fa8e72,0.444007
d911954a,0.858199
b20200e4,0.000000
9ad70954,0.183935
97a88aac,0.047108
16fcc6f5,0.444151
b5e8f248,0.827836
10f410ba,0.999534
fb702ee7,0.748491
a162448e,0.000004
2e757023,0.214786
877bcc05,0.996728
0dfcd873,0.999210
c4e06675,0.135083
a1c03878,0.372341
427ae8ce,0.535648
d187d757,0.860016
967875e8,0.000222
7fe478cb,0.228378
d43aa540,0.009422
964acdef,0.165287
d7ecc1b7,0.632868
a5b32893,0.366392
5b68a817,0.541083
8f374224,0.911218
8deced1c,0.531580
209d4b15,0.051302
c5959db1,0.182666
d3c61d2b,0.228620
f4cb6420,0.689526
18b8670f,0.189485
777d03d6,0.998241
57b18759,0.224095
4843496a,0.237857
6156c963,0.817290
73165630,0.625025
53c49cf8,0.918465
64b453bd,0.000118
1f2e9806,0.054851
5addc113,0.937498
35d2fbc5,0.010896
3a451e5b,0.303320
59b9eb6e,0.396119
f8669a86,0.588987
fa3ff835,0.000241
6e7e427b,0.094265
8b05e1a1,0.258570
ad3727d3,0.356614
0f5a484e,0.832301
8965e560,0.777048
821e0c31,0.001067
2b33b417,0.496654
acc4dd50,0.339414
4a0a5cd5,0.259338
21aa40fc,0.212610
1d91bf6e,0.461967
923910f8,0.079661
54c012c3,0.689920
00d366d6,0.142614
5ac74969,0.786725
278627ff,0.263984
1372a58e,0.084001
4b4247a5,0.830299
0c496d3a,0.994197
d6774ba7,0.001741
814bc35f,0.257057
36497217,0.000093
c9a9bb5b,0.000000
ac07e085,0.190099
f806ebf1,0.979652
736ed43e,0.339683
bd9dd604,0.000110
3679bbf9,0.785131
db1343a0,0.437681
679dd63b,0.552171
43eebf55,0.037020
74e2d160,0.999453
e09bc632,0.986885
1b2227be,0.313855
989685c7,0.300960
05ba66d2,0.996386
8533795f,0.200559
ed366c4e,0.029808
954f4238,0.062355
21f4f395,0.766940
127bda37,0.999951
ca5c432e,0.018759
4429971a,0.708939
a6179f95,0.156078
d0d5165e,0.210864
fe3f7d13,0.085634
66be84a3,0.235856
f5b54fb6,0.894275
154d8985,0.000418
27260e05,0.194667
6c37d4ca,0.941967
69a6b224,0.002171
9d37a1ab,0.446039
5998bcf9,0.233284
1198c02c,0.260130
9b7c82ed,0.047149
4b335d8a,0.501132
9655bde5,0.138504
6eb4c041,0.221083
2df55cab,0.179070
97c45082,0.374164
a8ad8cd3,0.966927
591b8504,0.985633
4cfc4b39,0.129839
cf87475a,0.245078
ea222d2d,0.847916
f1266956,0.015435
c3bf1074,0.682282
92633d3e,0.082791
b9087b9e,0.547065
97afdf42,0.533524
