ImageId,EncodedPixels
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,46213 12 46469 1 46471 1 46473 12 46486 1 46494 2 46725 20 46747 6 46981 28 47236 24 47261 4 47492 25 47518 3 47745 1 47748 29 48002 29 48032 1 48257 31 48514 30 48770 31 49026 31 49282 31 49538 31 49795 31 50051 31 50308 31 50564 32 50821 31 51078 1 51080 1 51085 23 51342 11 51354 11 51599 10 51610 11 51855 10 51866 11 52113 7 52121 12 52371 18 52629 15 52887 12 53144 10 53403 2
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,20877 1 20879 6 21132 11 21387 13 21641 16 21896 18 22152 19 22408 20 22664 20 22919 21 23175 21 23431 21 23688 20 23944 21 24201 20 24457 20 24714 19 24966 4 24972 17 25220 7 25228 16 25475 9 25485 15 25732 9 25742 12 25988 9 25999 9 26244 9 26258 1 26260 2 26501 8 26515 3 26758 8 26770 5 27014 6 27026 5 27272 2 27283 2
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,46211 1 46467 1
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,38289 1 38291 1 38300 1 38302 1 38306 1 38308 1 38539 28 38791 33 39047 34 39092 1 39303 34 39344 7 39352 1 39354 1 39559 35 39600 13 39814 36 39851 1 39853 17 40071 36 40108 19 40327 35 40363 20 40583 56 40839 35 40875 20 41096 33 41131 21 41352 33 41387 20 41608 33 41643 20 41865 31 41899 20 42121 31 42155 20 42377 29 42412 18 42634 28 42668 17 42890 28 42925 16 43146 27 43181 15 43405 22 43438 13 43662 16 43694 11 43920 13 43952 4 44179 1 44185 2
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,58257 1 58259 1 58262 2 58512 10 58768 11 59023 14 59278 15 59533 16 59789 17 60045 17 60301 17 60557 17 60813 17 61069 17 61325 16 61582 15 61839 14 62096 12 62353 10 62612 1 62617 1
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,30629 3 30881 1 30883 6 31137 8 31391 12 31647 14 31902 16 32158 17 32413 19 32669 20 32925 20 33181 20 33437 20 33459 2 33693 25 33949 25 34206 24 34462 24 34718 20 34975 17 35232 15 35488 14 35745 13 36003 10
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,54439 3 54693 8 54947 12 55203 14 55459 14 55714 15 55970 16 56226 16 56482 16 56738 16 56993 17 57250 16 57507 15 57764 13 58022 9 58278 7 58286 1 58534 5 58540 1 58543 3 58791 1 58793 1 58795 8 59050 10 59305 12 59560 14 59816 14 60071 15 60327 16 60583 16 60839 16 61095 16 61351 16 61608 15 61865 13 62122 12 62379 10 62636 8 62894 4
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,50097 1 50353 1 50609 1
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,49077 3 49333 8 49589 10 49845 11 50101 12 50356 13 50612 13 50868 14 51124 14 51378 17 51633 18 51889 18 52145 18 52402 17 52659 15 52917 12 53174 11 53431 9 53688 9 53946 2 53949 1
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,23999 2 24253 7 24507 10 24763 12 25017 14 25272 16 25523 1 25525 1 25528 16 25779 3 25783 17 26035 21 26291 1 26294 18 26550 18 26806 18 27062 18 27317 19 27573 20 27830 18 28086 18 28344 13 28600 11 28858 8
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,63929 6 64184 9 64439 11 64694 12 64950 15 65206 14 65462 17
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,51151 1 51405 9 51659 12 51911 30 52167 30 52423 31 52679 32 52935 33 53191 33 53447 33 53705 31 53961 31 54217 31 54474 30 54723 1 54733 28 54978 5 54990 1 54992 25 55233 8 55247 1 55249 24 55484 15 55506 23 55740 16 55762 23 55996 16 56018 23 56252 16 56274 23 56507 20 56529 24 56764 19 56785 24 57019 46 57275 20 57296 25 57532 21 57554 22 57788 43 58044 42 58300 27 58328 13 58557 26 58589 7 58814 24 59071 23 59328 19 59348 1 59585 18 59843 16 60101 13 60359 10 60617 5
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,43226 2 43479 7 43730 13 43984 15 44230 1 44232 4 44239 16 44481 12 44495 16 44736 31 44992 31 45247 32 45503 31 45759 31 46014 17 46032 13 46270 17 46289 12 46527 16 46545 10 46783 16 46801 1 46803 7 47039 16 47059 5 47295 15 47317 1 47551 15 47808 14 48064 15 48320 15 48576 14 48833 13 49090 11 49347 10 49605 6
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,6847 1 7103 1 7359 2
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,36039 1 36041 6 36294 9 36549 11 36804 13 36818 1 37059 15 37314 16 37570 17 37826 18 38082 18 38338 18 38594 18 38851 18 39107 18 39364 16 39620 16 39876 16 40133 15 40390 14 40647 12 40904 10
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,7363 1
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,16590 1 16841 12 17096 14 17351 16 17606 18 17862 18 18117 20 18373 20 18629 21 18884 22 19140 22 19396 22 19652 22 19908 20 20164 20 20420 19 20676 18 20932 17 21188 17 21447 14 21706 10 21963 8
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,28110 5 28361 1 28365 1 28367 6 28616 2 28619 1 28621 9 28873 1 28876 11 29129 1 29131 12 29144 1 29383 17 29638 17 29893 18 30149 19 30405 19 30660 21 30916 21 31172 21 31428 21 31684 22 31940 22 32196 22 32452 21 32709 20 32965 19 33222 16 33480 13 33737 12 33996 7
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,1264 3 1517 1 1519 5 1772 9 1787 4 2027 10 2040 7 2048 1 2282 11 2294 1 2296 7 2304 1 2538 23 2794 21 2816 1 3051 20 3072 1 3307 20 3328 1 3527 4 3561 1 3564 21 3783 4 3808 1 3818 21 3840 1 4038 6 4062 5 4074 20 4096 1 4294 13 4316 11 4330 20 4352 1 4551 14 4571 13 4587 12 4600 1 4602 4 4608 1 4807 15 4826 15 4842 12 4858 3 4862 1 4864 1 5063 16 5081 16 5099 10 5110 1 5113 5 5319 34 5355 10 5368 9 5575 17 5593 17 5611 9 5623 10 5830 46 5878 11 6086 36 6123 22 6343 36 6380 20 6600 34 6635 5 6645 12 6856 34 6894 1 6904 7 7112 17 7131 14 7368 17 7387 13 7625 16 7643 12 7881 16 7900 9 8136 16 8158 5 8393 15 8417 1 8650 13 8906 12 9165 8 9422 5
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,61396 4 61649 14 61901 19 62156 21 62411 22 62666 23 62922 24 63178 24 63434 24 63690 24 63946 24 64202 24 64459 23 64716 22 64972 22 65228 21 65491 7 65499 7
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,37602 3 37855 8 38109 11 38364 13 38620 13 38875 15 39131 15 39387 16 39642 17 39898 18 40154 18 40411 17 40667 17 40923 16 41179 16 41436 14 41693 12 41950 9 42208 2
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,48352 4 48604 9 48859 12 49114 14 49370 14 49626 15 49882 15 50138 15 50394 14 50652 12 50910 9 51169 6 51427 2
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,3547 1
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,19419 1
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,19931 1
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,20443 1
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,3293 1
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,21731 5 21986 8 22242 10 22497 12 22753 12 23009 12 23265 12 23521 12 23777 12 24034 10 24291 9 24546 1 24548 7 24805 5
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,43243 4 43497 9 43752 10 44007 11 44262 12 44517 13 44773 13 45029 13 45285 13 45541 12 45797 7 45805 1
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,11503 8 11757 11 12012 13 12267 15 12523 16 12777 19 13032 23 13056 1 13288 24 13544 25 13799 26 14054 27 14310 27 14567 26 14823 26 15079 26 15335 26 15592 25 15848 25 16104 25 16361 24 16616 25 16872 25 17128 25 17384 25 17641 24 17897 24 18152 25 18408 25 18665 5 18672 17 18928 17 19186 15 19444 13 19702 10 19959 9 20216 5 20222 2
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,35055 5 35309 8 35564 9 35819 11 36075 11 36332 10 36588 10 36844 10 37100 10 37357 8 37614 6
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,50415 1 50670 4 50925 5 51181 5 51437 4 51693 3
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,51444 5 51699 8 51953 12 52207 15 52462 17 52718 18 52974 18 53230 19 53485 20 53741 20 53997 18 54016 1 54253 20 54509 18 54528 1 54766 17 54784 1 55021 20 55278 19 55534 19 55790 19 56046 19 56303 18 56559 17 56816 16 57072 17 57329 15 57585 14 57842 14 58099 14 58357 10 58615 6
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,59644 1 59646 1 59897 7 60149 12 60404 13 60658 15 60913 16 61169 16 61425 16 61680 17 61935 18 62190 19 62446 19 62703 18 62959 18 63216 17 63473 16 63729 16 63986 15 64242 13 64256 1 64498 15 64755 12 64768 1 65012 13 65268 12 65532 5
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,43765 3 44021 3 44278 1
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,34043 2 34046 1 34299 4 34553 6 34808 9 35064 9 35320 9 35577 8 35833 8 36089 8 36345 8 36601 8 36857 8 37113 8 37369 8 37624 9 37881 6 38138 5
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,43262 1 43264 1 43515 6 43770 7 44028 5 44286 3 44542 3 44797 4 45052 5 45308 5 45566 3
4727d94c6a57ed484270fdd8bbc6e3d5f2f15d5476794a4e37a40f2309a091e2,32719 4 32974 7 33229 7 33484 8 33740 8 33996 9 34252 9 34508 9 34765 8 35021 8 35276 9 35532 9 35788 9 36043 10 36300 9 36556 9 36813 7 37070 5 37327 2
4727d94c6a57ed484270fdd8bbc6e3d5f2f15d5476794a4e37a40f2309a091e2,24788 1 25041 7 25297 7 25552 8 25808 8 26064 8 26320 8 26576 8 26832 7 27089 6 27347 2
4727d94c6a57ed484270fdd8bbc6e3d5f2f15d5476794a4e37a40f2309a091e2,29904 1 29908 5 30160 10 30418 9 30674 9 30929 10 31185 10 31441 10 31698 8 31955 6 32212 3
4727d94c6a57ed484270fdd8bbc6e3d5f2f15d5476794a4e37a40f2309a091e2,25310 5 25565 9 25821 9 26076 10 26331 12 26586 13 26842 13 27098 13 27355 12 27612 10 27869 8
4727d94c6a57ed484270fdd8bbc6e3d5f2f15d5476794a4e37a40f2309a091e2,34783 2 35037 6 35291 8 35546 10 35802 10 36058 10 36315 9 36571 10 36828 10 37084 10 37340 10 37597 9 37853 8 38110 6
4727d94c6a57ed484270fdd8bbc6e3d5f2f15d5476794a4e37a40f2309a091e2,39388 4 39643 7 39899 8 40154 9 40411 8 40667 8 40923 8 41180 6 41438 1
4727d94c6a57ed484270fdd8bbc6e3d5f2f15d5476794a4e37a40f2309a091e2,31476 4 31731 6 31985 9 32241 8 32497 8 32749 12 33004 12 33259 13 33514 13 33769 13 34025 12 34281 12 34537 11 34794 10 35050 9 35307 7 35563 2 35568 1 35820 3 36075 6 36331 8 36586 10 36842 10 37098 10 37355 9 37612 7 37869 6 38127 1
4727d94c6a57ed484270fdd8bbc6e3d5f2f15d5476794a4e37a40f2309a091e2,29679 3 29932 7 30187 9 30442 10 30698 10 30954 10 31210 9 31467 6 31724 4
4727d94c6a57ed484270fdd8bbc6e3d5f2f15d5476794a4e37a40f2309a091e2,39665 1 39919 6 40174 8 40429 9 40685 10 40940 11 41196 10 41453 9 41709 9 41966 7 42225 1
4727d94c6a57ed484270fdd8bbc6e3d5f2f15d5476794a4e37a40f2309a091e2,35068 3 35322 7 35577 8 35833 8 36088 9 36344 7 36352 1 36599 8 36608 1 36856 7 37112 5 37369 2
0114f484a16c152baa2d82fdd43740880a762c93f436c8988ac461c5c9dbe7d5,45104 8 45359 11 45613 14 45869 14 46124 15 46380 14 46636 14 46893 11 47149 10 47407 6
0114f484a16c152baa2d82fdd43740880a762c93f436c8988ac461c5c9dbe7d5,27991 3 28247 4 28504 2
0114f484a16c152baa2d82fdd43740880a762c93f436c8988ac461c5c9dbe7d5,50278 9 50533 11 50788 14 51043 15 51298 16 51553 17 51809 17 52064 18 52320 17 52576 17 52832 17 53088 16 53345 14 53602 12 53859 10 54117 5
0114f484a16c152baa2d82fdd43740880a762c93f436c8988ac461c5c9dbe7d5,10893 4 11146 9 11401 11 11656 12 11911 13 12166 14 12421 14 12677 14 12933 14 13189 13 13445 12 13700 13 13957 11 14213 10 14471 5
0114f484a16c152baa2d82fdd43740880a762c93f436c8988ac461c5c9dbe7d5,31630 9 31883 14 32138 16 32393 17 32648 18 32904 19 33159 20 33415 20 33671 19 33927 19 34183 18 34439 16 34695 15 34952 13 35208 12 35466 8
0114f484a16c152baa2d82fdd43740880a762c93f436c8988ac461c5c9dbe7d5,50842 4 51096 7 51351 9 51605 11 51860 12 52115 13 52371 12 52626 13 52881 13 53137 13 53393 12 53648 12 53904 11 54160 10 54417 8 54674 5
0114f484a16c152baa2d82fdd43740880a762c93f436c8988ac461c5c9dbe7d5,31132 4 31388 5 31644 6 31900 6 32156 6 32412 6 32669 5 32926 3
0114f484a16c152baa2d82fdd43740880a762c93f436c8988ac461c5c9dbe7d5,38564 4 38819 6 39074 8 39327 11 39582 13 39837 14 40093 13 40349 13 40605 13 40861 12 41118 11 41374 10 41631 9 41887 8 42145 4
bdc789019cee8ddfae20d5f769299993b4b330b2d38d1218646cf89e77fbbd4d,76961 4 77481 7 78001 9 78521 15 79041 17 79561 20 80081 21 80601 22 81121 23 81641 23 82162 24 82682 25 83202 25 83722 26 84242 28 84762 30 85282 32 85801 34 86321 35 86841 36 87361 37 87881 38 88401 38 88921 39 89441 39 89961 39 90481 39 91001 39 91521 40 91581 4 92041 40 92097 13 92561 40 92615 17 93081 41 93132 21 93601 74 94121 75 94641 76 94739 4 95161 76 95255 11 95681 77 95772 16 96201 78 96290 20 96721 79 96808 23 97241 111 97761 112 98281 33 98317 77 98801 31 98837 78 99321 28 99358 78 99841 25 99878 78 100361 2 100368 14 100399 78 100890 9 100920 78 101440 78 101962 77 102483 76 103003 77 103524 76 104045 76 104566 75 105088 73 105610 71 106131 70 106653 68 107174 67 107696 64 108219 61 108741 59 109262 58 109784 55 110305 53 110827 50 111350 46 111872 43 112393 41 112915 37 113440 28 113965 20
bdc789019cee8ddfae20d5f769299993b4b330b2d38d1218646cf89e77fbbd4d,114921 3 115441 4 115961 6 116481 8 117001 9 117521 11 118041 13 118561 15 119081 18 119601 19 120121 20 120641 21 121161 22 121681 24 122201 25 122721 25 123241 26 123761 26 124281 27 124801 27 125321 28 125841 28 126361 28 126881 28 127401 28 127921 28 128441 27 128961 27 129481 27 130001 27 130521 26 131041 25 131561 24 132090 1 132092 11
bdc789019cee8ddfae20d5f769299993b4b330b2d38d1218646cf89e77fbbd4d,288607 4 289124 10 289643 13 290163 16 290682 18 291202 19 291721 20 292241 21 292761 21 293281 21 293801 21 294322 20 294842 20 295361 21 295881 20 296401 20 296921 20 297441 20 297961 20 298481 19 299001 19 299521 18 300041 17 300561 17 301081 16 301601 16 302121 16 302641 16 303161 16 303681 16 304201 16 304721 16 305241 17 305761 17 306281 17 306801 16 307321 16 307841 16 308361 16 308881 16 309401 15 309921 15 310441 15 310961 15 311481 14 312001 14 312521 14 313041 13 313561 13 314081 13 314601 12 315121 11 315641 11 316161 10 316681 9 317201 8 317721 7 318241 6 318761 5 319281 3
bdc789019cee8ddfae20d5f769299993b4b330b2d38d1218646cf89e77fbbd4d,180989 5 180996 1 181505 17 182022 21 182541 24 183060 27 183579 30 184098 33 184618 34 185137 36 185656 38 186176 39 186695 41 187215 42 187734 43 188254 44 188774 44 189293 46 189813 46 190333 47 190853 47 191372 48 191892 49 192412 49 192931 50 193451 51 193971 51 194491 51 195011 51 195531 51 196051 52 196571 52 197091 52 197611 52 198131 51 198651 51 199171 51 199692 50 200212 50 200732 50 201252 50 201773 48 202294 47 202814 46 203334 46 203854 45 204374 45 204894 44 205414 44 205935 42 206455 41 206975 41 207495 40 208015 39 208536 37 209056 36 209577 34 210098 32 210619 30 211140 28 211661 26 212183 23 212705 19 213226 16 213752 6
bdc789019cee8ddfae20d5f769299993b4b330b2d38d1218646cf89e77fbbd4d,134793 25 135310 32 135827 38 136345 42 136864 45 137383 48 137903 50 138422 53 138942 54 139462 55 139981 58 140501 59 141021 60 141542 60 142062 61 142583 61 143103 62 143624 61 144145 61 144666 60 145188 58 145712 54 146236 50 146758 48 147279 46 147800 45 148320 44 148841 43 149362 41 149883 39 150405 36 150928 32 151450 30 151973 26 152498 20 153024 1 153027 7
bdc789019cee8ddfae20d5f769299993b4b330b2d38d1218646cf89e77fbbd4d,253354 4 253871 9 254391 11 254910 13 255430 14 255949 15 256469 16 256988 17 257508 18 258027 20 258547 21 259067 21 259587 22 260107 23 260627 24 261148 24 261668 25 262188 25 262709 25 263230 25 263750 25 264269 27 264789 27 265308 29 265828 32 266348 36 266868 39 267388 42 267908 44 268428 46 268948 48 269468 49 269988 50 270508 51 271028 52 271548 53 272068 53 272588 54 273108 55 273629 55 274149 55 274669 56 275189 56 275709 57 276229 57 276750 57 277270 57 277790 57 278311 57 278831 57 279352 56 279872 56 280393 55 280914 54 281434 54 281955 53 282475 52 282996 51 283517 50 284038 48 284559 47 285080 45 285601 44 286122 42 286643 41 287164 39 287686 36 288207 34 288729 30 289251 26 289774 21 290298 13 290825 2
bdc789019cee8ddfae20d5f769299993b4b330b2d38d1218646cf89e77fbbd4d,333977 3 334493 12 335011 17 335528 21 336047 23 336564 27 337083 29 337602 30 338120 33 338639 34 339159 34 339678 36 340197 37 340716 38 341235 39 341754 40 342274 40 342793 41 343312 42 343831 43 344351 43 344870 44 345390 44 345910 44 346429 44 346949 44 347469 44 347989 43 348508 44 349028 44 349548 44 350068 43 350588 43 351107 44 351627 44 352147 44 352667 43 353188 42 353708 42 354228 42 354749 41 355270 40 355791 38 356312 37 356832 36 357353 42 357873 44 358393 44 358913 44 359433 32 359469 8 359954 32 359988 9 360476 41 360997 41 361518 11 361530 27
bdc789019cee8ddfae20d5f769299993b4b330b2d38d1218646cf89e77fbbd4d,205055 10 205572 16 206090 20 206609 23 207128 26 207647 28 208167 30 208686 33 209205 41 209725 44 210245 47 210765 50 211284 53 211804 54 212324 55 212844 56 213364 56 213884 57 214405 56 214925 57 215445 57 215965 58 216485 58 217006 57 217526 58 218047 57 218567 57 219088 57 219609 56 220130 55 220650 55 221171 54 221692 53 222213 52 222735 49 223257 47 223780 44 224301 42 224822 41 225343 39 225864 37 226386 34 226908 30 227429 27 227953 19 228481 6
bdc789019cee8ddfae20d5f769299993b4b330b2d38d1218646cf89e77fbbd4d,68843 1 69360 10 69879 14 70399 17 70918 20 71438 21 71957 23 72477 23 72996 25 73515 26 74034 28 74552 31 75071 34 75588 38 76106 40 76624 43 77143 45 77661 47 78180 49 78700 49 79220 49 79740 49 80260 50 80780 51 81301 50 81820 52 82340 52 82860 53 83381 52 83902 51 84422 51 84943 50 85463 50 85984 49 86504 49 87024 49 87545 48 88066 47 88586 46 89107 45 89628 44 90148 43 90669 42 91190 41 91711 39 92231 38 92752 36 93273 34 93794 33 94315 32 94836 31 95356 31 95877 29 96398 28 96919 26 97441 24 97962 22 98484 18 99009 12
